Index,composition,target,pred-0,uncertainty
331,Ba8Os8O24,92.45610809326172,86.15396118164062,6.6825852394104
332,Ba8Pd8O24,90.40682983398438,88.61027526855469,5.573202610015869
333,Ba8Pt8O24,156.6279296875,156.37289428710938,11.668611526489258
334,Ba8Re8O24,158.2186279296875,155.4934844970703,19.580476760864258
335,Ba8Rh8O24,114.52532958984375,112.09014892578125,8.869440078735352
336,Ba8Ru8O24,56.67383575439453,58.746063232421875,5.979903697967529
337,Ba8Ta2Fe6O24,27.313535690307617,26.624984741210938,2.504206418991089
338,Ba8Ta4Co4O24,21.61053466796875,19.308731079101562,2.340857982635498
339,Ba8Ta4Fe4O24,0.0,-0.09490966796875,1.1386724710464478
340,Ba8Ta4Ni4O24,88.1834945678711,91.00100708007812,8.653243064880371
341,Ba8Ta6Co2O24,58.99391555786133,53.653724670410156,16.93903350830078
342,Ba8Ta6Fe2O24,121.57100677490234,119.08526611328125,19.8106746673584
343,Ba8Ta6Ni2O24,112.00354766845703,110.49848175048828,10.64977741241455
344,Ba8Ta7Co1O24,109.4738998413086,104.38014221191406,10.12595272064209
345,Ba8Ta7Fe1O24,76.60506439208984,77.29801940917969,7.230888366699219
346,Ba8Ta7Ni1O24,127.2399673461914,118.45890045166016,8.016379356384277
347,Ba8Ta8O24,50.099300384521484,49.97460174560547,8.106415748596191
348,Ba8Tc8O24,15.621524810791016,16.90528106689453,2.645738363265991
349,Ba8Ti8O24,19.340972900390625,19.429061889648438,3.920065402984619
350,Ba8V8O24,0.0,-0.10565948486328125,1.9717961549758911
351,Ba8Y1Fe7O24,73.80231475830078,71.0516357421875,3.432452917098999
352,Ba8Y2Fe6O24,63.15129852294922,63.62959289550781,3.6652779579162598
353,Ba8Y8O24,141.6647491455078,140.33807373046875,14.141623497009277
354,Ba8Zn1Fe7O24,101.79798889160156,97.29452514648438,5.445760250091553
355,Ba8Zn2Fe6O24,128.57644653320312,120.68348693847656,6.418203353881836
356,Ba8Zn4Fe4O24,197.42137145996094,203.5618896484375,10.925387382507324
357,Ba8Zn6Fe2O24,261.72479248046875,249.78939819335938,10.9303560256958
358,Ba8Zn8O24,357.1607360839844,366.2969055175781,37.12250900268555
359,Ba8Zr1Fe7O24,64.6627426147461,63.13344192504883,3.5243825912475586
360,Ba8Zr2Fe6O24,53.57771301269531,53.82018280029297,3.6066949367523193
361,Ba8Zr3Fe1Co4O24,74.58610534667969,74.44422149658203,6.836315155029297
362,Ba8Zr3Fe1Mo4O24,307.8305358886719,308.7594299316406,17.28343391418457
363,Ba8Zr3Fe1Ni4O24,140.13446044921875,141.35691833496094,8.01417064666748
364,Ba8Zr3Fe5O24,40.029930114746094,38.471923828125,2.6005947589874268
365,Ba8Zr3Ta4Fe1O24,29.91808319091797,26.905845642089844,3.3781931400299072
366,Ba8Zr3Zn4Fe1O24,177.63302612304688,174.59910583496094,10.335179328918457
367,Ba8Zr4Fe4O24,26.889650344848633,25.77789306640625,2.9313247203826904
368,Ba8Zr4Ni4O24,139.5996856689453,144.21774291992188,8.630232810974121
369,Ba8Zr5Fe1Co2O24,56.479957580566406,56.264122009277344,3.960853338241577
370,Ba8Zr5Fe1Cu2O24,78.02361297607422,72.85995483398438,3.585170269012451
371,Ba8Zr5Fe1Mo2O24,130.86141967773438,124.5199966430664,11.269317626953125
372,Ba8Zr5Fe1Ni2O24,66.1459732055664,54.67305374145508,5.66237735748291
373,Ba8Zr5Nb2Fe1O24,0.0,-0.4989166259765625,0.8773835897445679
374,Ba8Zr5Ta2Fe1O24,0.0,-0.30162811279296875,0.8956757187843323
375,Ba8Zr6Fe1Cu1O24,29.1632080078125,28.23223114013672,1.6475162506103516
376,Ba8Zr6Fe1Mo1O24,53.8289794921875,54.31105422973633,4.346137523651123
377,Ba8Zr6Fe1W1O24,80.30888366699219,78.26376342773438,4.552684307098389
378,Ba8Zr6Fe2O24,0.0,-0.33443450927734375,0.8979742527008057
379,Ba8Zr6Nb1Fe1O24,0.0,-0.4286651611328125,0.8492332100868225
380,Ba8Zr6Ni2O24,50.49019241333008,46.469642639160156,3.1734745502471924
381,Ba8Zr6Ta1Fe1O24,0.0,-0.40079498291015625,0.830846905708313
382,Ba8Zr6Zn1Fe1O24,31.12904930114746,28.34612274169922,1.993595838546753
383,Ba8Zr7Co1O24,0.0,-0.43819427490234375,0.8772748112678528
384,Ba8Zr7Fe1O24,0.0,-0.28631591796875,0.8413825631141663
385,Ba8Zr7Ni1O24,0.0,-0.2712554931640625,0.9010694622993469
386,Ba8Zr8O24,0.0,-0.22011566162109375,1.0785077810287476
387,Bi1Ba3Sr4Fe2Co6O24,125.29220581054688,123.95471954345703,3.7794361114501953
388,Bi2Ba2Sr4Fe2Co6O24,126.88189697265625,125.24819946289062,3.8718008995056152
389,Bi4Sr4Fe2Co6O24,170.38861083984375,167.64659118652344,5.836694717407227
390,Ca2La6Co8O24,50.02545166015625,47.31877899169922,3.686079502105713
391,Ca2La6Ga8O24,73.9741439819336,76.6263198852539,5.815165996551514
392,Ca2La6Mn8O24,32.78993225097656,32.79645538330078,1.6528748273849487
393,Ca2La6Ni8O24,178.00144958496094,175.52645874023438,5.9489288330078125
394,Ca2La6Ti8O24,8.970625877380371,5.6271514892578125,2.329166889190674
395,Ca2Pr6Cr8O24,13.892437934875488,11.15875244140625,3.4712557792663574
396,Ca2Pr6Fe8O24,55.47285842895508,53.963035583496094,2.5946319103240967
397,Ca2Pr6Ga8O24,132.77386474609375,130.83570861816406,7.104472637176514
398,Ca2Pr6Mn8O24,33.27336502075195,30.034194946289062,1.8909753561019897
399,Ca2Pr6Ni8O24,169.7197723388672,168.63397216796875,6.439235687255859
400,Ca2Pr6Sc8O24,81.03949737548828,79.43301391601562,3.700650453567505
401,Ca2Pr6V8O24,8.630708694458008,7.587158203125,3.500258207321167
402,Ca2Y6Co8O24,62.32476806640625,58.8902473449707,4.63886022567749
403,Ca2Y6Fe8O24,45.63480758666992,42.05929946899414,2.4805400371551514
404,Ca2Y6Mn8O24,38.19251251220703,37.59711456298828,2.190349578857422
405,Ca2Y6Ni8O24,123.84951782226562,116.37069702148438,7.934795379638672
406,Ca2Y6Ti8O24,17.000303268432617,14.814445495605469,3.080533981323242
407,Ca2Y6V8O24,0.0,-0.42552947998046875,0.9226550459861755
408,Ca4Ba4Co4Ni4O24,292.3906555175781,307.9398193359375,13.602224349975586
409,Ca4Ba4Co6Ni2O24,235.4092254638672,246.11932373046875,8.091404914855957
410,Ca4Ba4Co7Ni1O24,220.00338745117188,216.64959716796875,6.978877067565918
411,Ca4Ba4Fe1Co7O24,196.07415771484375,193.39541625976562,6.636768341064453
412,Ca4Ba4Fe1Ni7O24,323.8226318359375,334.5643005371094,11.344986915588379
413,Ca4Ba4Fe2Co6O24,186.0265350341797,184.47506713867188,5.743542194366455
414,Ca4Ba4Fe2Ni6O24,309.85662841796875,313.9689025878906,10.018301963806152
415,Ca4Ba4Mn1Co7O24,189.95220947265625,191.80377197265625,6.854690074920654
416,Ca4Ba4Mn1Ni7O24,340.4376525878906,345.9505310058594,12.17979621887207
417,Ca4Ba4Mn2Co6O24,189.8246307373047,193.4050750732422,6.0445404052734375
418,Ca4Ba4Mn2Fe6O24,956.8319702148438,304.5194396972656,1378.5047607421875
419,Ca4Ba4Mn2Ni6O24,318.39990234375,334.8494873046875,11.464701652526855
420,Ca4Ba4Mn4Ni4O24,274.7566223144531,280.5957336425781,11.118263244628906
421,Ca4Ba4Mn6Fe2O24,178.58616638183594,185.34420776367188,6.056349277496338
422,Ca4Ba4Mn6Ni2O24,231.12811279296875,236.72357177734375,8.612584114074707
423,Ca4Ba4Mn7Fe1O24,190.07525634765625,196.02989196777344,6.473677635192871
424,Ca4Ba4Mn7Ni1O24,210.33572387695312,213.41607666015625,6.734139442443848
425,Ca4Ba4Ni6Co2O24,357.1453552246094,362.3304748535156,12.815004348754883
426,Ca4Ba4Ni7Co1O24,351.8175048828125,359.07928466796875,11.915234565734863
427,Ca4La4Co8O24,75.15595245361328,74.46710968017578,5.908019065856934
428,Ca4La4Cr8O24,0.20397266745567322,-0.33432769775390625,0.9589254856109619
429,Ca4La4Fe8O24,0.5934372544288635,-0.4586181640625,0.9241264462471008
430,Ca4La4Ga8O24,139.37001037597656,133.3048553466797,7.554731845855713
431,Ca4La4Mn8O24,38.14616394042969,40.31993103027344,1.7362233400344849
432,Ca4La4Ni8O24,232.20921325683594,234.36187744140625,7.787184238433838
433,Ca4La4Sc8O24,87.36071014404297,104.7894058227539,7.3720879554748535
434,Ca4La4V8O24,21.880338668823242,20.43584442138672,6.5516037940979
435,Ca4Pr4Co8O24,73.13416290283203,71.25370025634766,7.174074172973633
436,Ca4Pr4Cr8O24,51.42310333251953,43.592689514160156,11.122424125671387
437,Ca4Pr4Fe8O24,72.01080322265625,74.99980163574219,7.430012226104736
438,Ca4Pr4Ga8O24,204.09999084472656,201.5833740234375,8.91469669342041
439,Ca4Pr4Ni8O24,224.40216064453125,227.74765014648438,7.861156463623047
440,Ca4Pr4Sc8O24,141.37371826171875,141.9496307373047,7.728416919708252
441,Ca4Pr4Ti8O24,21.819591522216797,24.347152709960938,8.771047592163086
442,Ca4Pr4V8O24,21.123245239257812,22.86383819580078,4.8294148445129395
443,Ca4Sr4Co7Ni1O24,179.65931701660156,176.3956298828125,6.290720462799072
444,Ca4Sr4Fe2Co6O24,142.82618713378906,151.02542114257812,4.633062839508057
445,Ca4Sr4Fe2Ni6O24,295.58203125,302.1296691894531,10.968640327453613
446,Ca4Sr4Mn1Co7O24,144.1544952392578,137.61785888671875,4.945486068725586
447,Ca4Sr4Mn1Ni7O24,347.2958984375,338.58245849609375,15.787179946899414
448,Ca4Sr4Mn2Co6O24,150.04202270507812,153.2421417236328,4.881237983703613
449,Ca4Sr4Mn4Co4O24,138.575927734375,138.7985382080078,4.739062309265137
450,Ca4Sr4Mn6Co2O24,139.23135375976562,140.63339233398438,3.9006450176239014
451,Ca4Sr4Mn6Ni2O24,184.33079528808594,182.95111083984375,5.922062873840332
452,Ca4Sr4Mn7Co1O24,151.8983154296875,151.750732421875,4.612342357635498
453,Ca4Sr4Mn7Fe1O24,132.39242553710938,137.27565002441406,4.053444862365723
454,Ca4Sr4Mn7Ni1O24,158.4134063720703,159.55508422851562,5.2326979637146
455,Ca4Sr4Ni6Co2O24,312.1156311035156,319.6687316894531,12.728559494018555
456,Ca4Sr4Ni7Co1O24,324.9450988769531,329.44549560546875,14.990767478942871
457,Ca4Y4Co8O24,93.79066467285156,89.7642822265625,7.883277893066406
458,Ca4Y4Cr8O24,63.9648551940918,60.699012756347656,4.778689384460449
459,Ca4Y4Ga8O24,207.75718688964844,215.318359375,10.414042472839355
460,Ca4Y4Mn8O24,39.11088943481445,38.77815246582031,2.048962354660034
461,Ca4Y4Ni8O24,166.34767150878906,164.86880493164062,12.284296035766602
462,Ca4Y4Sc8O24,142.32388305664062,144.92453002929688,8.333206176757812
463,Ca4Y4Ti8O24,0.0,-1.6593475341796875,1.8469139337539673
464,Ca4Y4V8O24,0.0,-0.478302001953125,0.9055930972099304
465,Ca8Co4Ni4O24,286.0265808105469,293.512939453125,12.248800277709961
466,Ca8Cr8O24,0.0,-0.49355316162109375,0.9766479730606079
467,Ca8Fe1Co7O24,189.09307861328125,183.73904418945312,6.69354248046875
468,Ca8Fe1Ni7O24,367.13836669921875,379.05615234375,15.047073364257812
469,Ca8Fe4Co4O24,183.1511993408203,180.47607421875,7.189018249511719
470,Ca8Fe4Ni4O24,291.09906005859375,291.7920837402344,10.805854797363281
471,Ca8Fe6Co2O24,185.6616973876953,186.20993041992188,6.107917308807373
472,Ca8Fe6Ni2O24,237.5833740234375,238.39797973632812,8.583678245544434
473,Ca8Fe7Co1O24,184.59130859375,187.0154266357422,6.10601806640625
474,Ca8Fe7Ni1O24,208.03565979003906,202.1129608154297,6.596018314361572
475,Ca8Fe8O24,183.35069274902344,185.79534912109375,8.254572868347168
476,Ca8Mn1Co7O24,132.87191772460938,127.05748748779297,6.153626918792725
477,Ca8Mn1Fe7O24,185.05126953125,180.90447998046875,7.162684917449951
478,Ca8Mn1Ni7O24,366.5030822753906,376.4761657714844,18.318132400512695
479,Ca8Mn2Ni6O24,336.2247009277344,350.76654052734375,14.776445388793945
480,Ca8Mn4Co4O24,168.86729431152344,167.03138732910156,6.0693135261535645
481,Ca8Mn4Fe4O24,156.02703857421875,154.59808349609375,4.97900390625
482,Ca8Mn4Ni4O24,276.0069274902344,269.8450012207031,9.248635292053223
483,Ca8Mn6Co2O24,165.11822509765625,169.06996154785156,4.847509384155273
484,Ca8Mn6Fe2O24,158.0379638671875,157.64028930664062,4.5062994956970215
485,Ca8Mn6Ni2O24,213.31466674804688,213.477783203125,7.071837902069092
486,Ca8Mn7Fe1O24,157.97280883789062,161.39138793945312,4.802073001861572
487,Ca8Mn7Ni1O24,186.4002685546875,188.8121337890625,5.858479976654053
488,Ca8Mn8O24,164.66038513183594,168.2141876220703,6.276948928833008
489,Ca8Ni4Co4O24,287.6618347167969,293.512939453125,12.248800277709961
490,Ca8Ni6Co2O24,361.57977294921875,370.132568359375,15.185063362121582
491,Ca8Ni7Co1O24,378.453369140625,391.5954895019531,17.395050048828125
492,Ca8Ni8O24,397.2399597167969,408.677001953125,25.016786575317383
493,Ca8Ti8O24,12.448077201843262,6.595420837402344,3.301471710205078
494,Ca8V8O24,0.0,-0.42600250244140625,1.84637451171875
495,Cd4Pr4Ni8O24,298.36883544921875,301.24322509765625,14.778979301452637
496,Dy2Y6Co8O24,49.21928787231445,48.30958557128906,2.181461811065674
497,Dy2Y6Cr8O24,21.353923797607422,18.1668701171875,2.3750088214874268
498,Dy2Y6Ga8O24,75.6574935913086,75.73511505126953,2.440142869949341
499,Dy2Y6Mn8O24,45.49957275390625,44.237152099609375,1.5311081409454346
500,Dy2Y6Ni8O24,86.11579132080078,84.94388580322266,3.9992189407348633
501,Dy2Y6Sc8O24,34.868377685546875,33.618682861328125,2.0467517375946045
502,Dy2Y6Ti8O24,45.40761184692383,44.82417297363281,1.5938315391540527
503,Dy2Y6V8O24,0.0,-0.26612091064453125,0.8187608122825623
504,Dy4Y4Cr8O24,28.481292724609375,33.398834228515625,5.0401177406311035
505,Dy4Y4Fe8O24,34.10036849975586,33.247802734375,1.8957531452178955
506,Dy4Y4Ga8O24,81.72685241699219,80.81739807128906,3.355897903442383
507,Dy4Y4Mn8O24,52.14150619506836,51.684303283691406,1.8131847381591797
508,Dy4Y4Ni8O24,84.26132202148438,81.8980712890625,5.564914703369141
509,Dy4Y4Sc8O24,41.137908935546875,39.904502868652344,2.961371660232544
510,Dy4Y4Ti8O24,51.90442657470703,50.90230178833008,1.938202977180481
511,Dy4Y4V8O24,0.0,-0.20594024658203125,0.8587828874588013
512,Dy8Fe8O24,390.426025390625,434.9122314453125,66.07231903076172
513,Gd2Y6Co8O24,0.0,-0.34037017822265625,0.8024082183837891
514,Gd2Y6Cr8O24,0.0,-0.368133544921875,0.7732776403427124
515,Gd2Y6Ga8O24,72.6501235961914,66.574462890625,2.6635384559631348
516,Gd2Y6Mn8O24,0.0,-0.27507781982421875,0.7773187756538391
517,Gd2Y6Ni8O24,0.0,-0.36035919189453125,0.738135576248169
518,Gd2Y6Sc8O24,28.072410583496094,27.680862426757812,1.248451590538025
519,Gd2Y6Ti8O24,38.77854919433594,39.18463897705078,1.8048580884933472
520,Gd2Y6V8O24,0.0,-0.36251068115234375,0.7425476312637329
521,Gd4Y4Co8O24,0.0,-0.3197479248046875,0.8596072793006897
522,Gd4Y4Cr8O24,0.0,-0.44222259521484375,0.7963624000549316
523,Gd4Y4Mn8O24,0.0,-0.22393035888671875,0.822603702545166
524,Gd4Y4Ni8O24,0.0,-0.36396026611328125,0.7852195501327515
525,Gd4Y4Sc8O24,27.25161361694336,27.21771240234375,1.3570042848587036
526,Gd4Y4V8O24,0.0,-0.375244140625,0.7801397442817688
527,Gd8Fe8O24,293.7439880371094,331.3351745605469,59.229522705078125
528,Ho8Fe8O24,417.7519226074219,434.8495788574219,60.030582427978516
529,La1Pr4Zn3Fe8O24,171.67971801757812,172.96804809570312,11.182144165039062
530,La1Pr4Zn3Ni8O24,0.0,40.339210510253906,102.7630615234375
531,La1Y4Mn8Zn3O24,121.20443725585938,127.34090423583984,7.213108062744141
532,La1Y4Zn3Co8O24,168.46495056152344,175.043212890625,10.93455982208252
533,La2Sr6Cr2Fe6O24,89.81673431396484,88.30867767333984,3.000131607055664
534,La4Ba4Co4Ni4O24,192.28465270996094,184.10003662109375,6.572907447814941
535,La4Ba4Co6Ni2O24,150.67247009277344,151.39442443847656,4.7996039390563965
536,La4Ba4Co7Ni1O24,124.31412506103516,125.922119140625,4.125182151794434
537,La4Ba4Fe1Co7O24,114.40771484375,113.51801300048828,3.881985902786255
538,La4Ba4Fe1Ni7O24,206.36416625976562,213.38880920410156,7.776724815368652
539,La4Ba4Fe2Co6O24,114.50714874267578,116.90528106689453,3.5148963928222656
540,La4Ba4Mn1Co7O24,111.92047119140625,112.8264389038086,3.9693214893341064
541,La4Ba4Mn1Ni7O24,213.49368286132812,219.19638061523438,7.958184242248535
542,La4Ba4Mn2Co6O24,114.49816131591797,117.09992218017578,3.726318597793579
543,La4Ba4Mn2Fe6O24,845.3372802734375,179.3021240234375,1268.8328857421875
544,La4Ba4Mn2Ni6O24,201.32142639160156,205.73379516601562,7.192509651184082
545,La4Ba4Mn4Ni4O24,154.41961669921875,156.77169799804688,6.803468704223633
546,La4Ba4Mn6Co2O24,123.24662780761719,122.99873352050781,6.320047855377197
547,La4Ba4Mn6Fe2O24,83.0462417602539,85.55888366699219,3.8722288608551025
548,La4Ba4Mn6Ni2O24,118.2485580444336,116.29020690917969,4.5248703956604
549,La4Ba4Mn7Co1O24,98.11256408691406,99.3897476196289,3.527556896209717
550,La4Ba4Mn7Fe1O24,87.0459976196289,87.717529296875,3.440166473388672
551,La4Ba4Mn7Ni1O24,103.16515350341797,102.44923400878906,3.3997089862823486
552,La4Ba4Ni4Co4O24,177.34616088867188,184.10003662109375,6.572907447814941
553,La4Ba4Ni7Co1O24,236.33802795410156,236.31231689453125,7.380771636962891
554,La4Ca4Co4Ni4O24,177.3178253173828,183.85165405273438,5.895810127258301
555,La4Ca4Co6Ni2O24,151.35614013671875,152.432861328125,4.5303802490234375
556,La4Ca4Fe1Co7O24,101.88789367675781,106.56558990478516,5.034430027008057
557,La4Ca4Fe2Co6O24,111.02632904052734,114.78717803955078,3.760786294937134
558,La4Ca4Fe2Ni6O24,230.9176483154297,229.7843780517578,6.113765239715576
559,La4Ca4Mn2Co6O24,110.20909118652344,109.8619613647461,3.7989370822906494
560,La4Ca4Mn2Ni6O24,218.1372833251953,221.82833862304688,6.202632427215576
561,La4Ca4Mn4Co4O24,91.28475952148438,95.55560302734375,3.6505324840545654
562,La4Ca4Mn6Co2O24,100.11742401123047,99.05271911621094,2.8114013671875
563,La4Ca4Mn6Fe2O24,94.83760070800781,94.00546264648438,2.651742935180664
564,La4Ca4Mn6Ni2O24,116.27871704101562,115.00762176513672,3.487718343734741
565,La4Ca4Mn7Co1O24,96.92679595947266,99.11553192138672,2.787828207015991
566,La4Ca4Mn7Fe1O24,94.43350982666016,96.5920181274414,2.8723552227020264
567,La4Ca4Mn7Ni1O24,102.79458618164062,103.53253173828125,2.9925856590270996
568,La4Ca4Ni4Co4O24,179.99932861328125,183.85165405273438,5.895808696746826
569,La4Ca4Ni6Co2O24,238.52227783203125,238.72140502929688,6.45053243637085
570,La4Ca4Ni7Co1O24,253.01986694335938,255.52862548828125,7.303217887878418
571,La4Dy4Co8O24,70.83576965332031,68.142333984375,3.6983864307403564
572,La4Dy4Cr8O24,0.0,-0.49706268310546875,0.91329425573349
573,La4Dy4Fe8O24,0.0,-0.41651153564453125,0.898037314414978
574,La4Dy4Ga8O24,32.078269958496094,29.168411254882812,4.0906291007995605
575,La4Dy4Ni8O24,181.91078186035156,181.9327392578125,5.565188407897949
576,La4Dy4Sc8O24,0.0,-0.38516998291015625,0.9251440167427063
577,La4Dy4Ti8O24,60.680274963378906,57.94888687133789,3.2417657375335693
578,La4Dy4V8O24,45.43321228027344,47.19791030883789,2.745506525039673
579,La4Gd4Co8O24,0.0,-0.340972900390625,0.8617790937423706
580,La4Gd4Cr8O24,0.0,-0.38486480712890625,0.7800537943840027
581,La4Gd4Ga8O24,89.23564910888672,86.71605682373047,3.4934775829315186
582,La4Gd4Mn8O24,0.0,-0.2696990966796875,0.8276318907737732
583,La4Gd4Sc8O24,29.653255462646484,29.68024444580078,1.4429552555084229
584,La4Gd4Ti8O24,34.14939880371094,37.65870666503906,2.4371302127838135
585,La4Ho4Fe8O24,0.0,-0.30782318115234375,0.9221663475036621
586,La4Ho4Ga8O24,33.56830978393555,28.859146118164062,4.263736724853516
587,La4Ho4Mn8O24,65.0312728881836,61.49590301513672,2.510484457015991
588,La4Ho4Ni8O24,189.64451599121094,185.8562469482422,5.816895961761475
589,La4Ho4Sc8O24,0.9924906492233276,-0.18256378173828125,0.9646725058555603
590,La4Nd4Cr8O24,0.0,-0.5537567138671875,0.8264219760894775
591,La4Nd4Ga8O24,15.442906379699707,16.4752197265625,3.0416758060455322
592,La4Nd4Mn8O24,40.83543395996094,39.68756866455078,1.2706407308578491
593,La4Nd4Ni8O24,133.55966186523438,137.94720458984375,4.276540279388428
594,La4Nd4Sc8O24,0.0,-0.37064361572265625,0.8537192344665527
595,La4Nd4Ti8O24,40.79731750488281,40.59987258911133,1.7632838487625122
596,La4Sm4Co8O24,59.054683685302734,55.06964874267578,3.1587636470794678
597,La4Sm4Cr8O24,0.0,-0.4976654052734375,0.8059909343719482
598,La4Sm4Fe8O24,0.0,-0.41823577880859375,0.8795345425605774
599,La4Sm4Ga8O24,22.371551513671875,19.88885498046875,3.478203535079956
600,La4Sm4Mn8O24,44.85051727294922,44.21188735961914,1.2993026971817017
601,La4Sm4Ni8O24,150.5081787109375,149.6243438720703,4.508196830749512
602,La4Sm4Sc8O24,0.0,-0.348663330078125,0.8374057412147522
603,La4Sm4Ti8O24,50.82636642456055,48.37425231933594,1.8250082731246948
604,La4Sm4V8O24,13.390238761901855,8.878402709960938,2.9251937866210938
605,La4Sr4Co4Ni4O24,136.44308471679688,135.9910888671875,4.494616508483887
606,La4Sr4Fe1Ni7O24,191.404541015625,197.5557403564453,8.018341064453125
607,La4Sr4Fe2Co6O24,78.90633392333984,79.65414428710938,2.9314987659454346
608,La4Sr4Fe2Ni6O24,173.7465362548828,176.83169555664062,6.1213579177856445
609,La4Sr4Mn1Co7O24,68.4009017944336,66.36144256591797,3.4487359523773193
610,La4Sr4Mn1Ni7O24,204.55490112304688,201.20916748046875,7.998813152313232
611,La4Sr4Mn4Co4O24,54.638404846191406,53.431922912597656,3.293982744216919
612,La4Sr4Mn6Co2O24,59.52415466308594,59.496402740478516,2.545102596282959
613,La4Sr4Mn6Fe2O24,45.293212890625,41.32835388183594,2.263519763946533
614,La4Sr4Mn6Ni2O24,83.15072631835938,81.0934829711914,2.7653892040252686
615,La4Sr4Mn7Fe1O24,53.12824630737305,48.38857650756836,2.5425565242767334
616,La4Sr4Mn7Ni1O24,69.20850372314453,68.2461166381836,2.6140663623809814
617,La4Sr4Ni6Co2O24,178.51986694335938,183.7289276123047,6.101437091827393
618,La4Sr4Ni7Co1O24,193.517822265625,194.96755981445312,7.054393768310547
619,La5Mn8Zn3O24,145.93646240234375,142.05650329589844,5.385016441345215
620,La5Sr3Fe6Co2O24,47.08625030517578,49.37183380126953,5.939462184906006
621,La5Zn3Co8O24,181.6597442626953,181.88494873046875,8.768939018249512
622,La5Zn3Fe8O24,176.193359375,177.34722900390625,9.55925178527832
623,La5Zn3Ni8O24,304.2160949707031,309.6941223144531,19.60517692565918
624,La6Dy2Co8O24,59.55210876464844,54.651023864746094,2.609534978866577
625,La6Dy2Fe8O24,0.0,-0.6075057983398438,0.8405104875564575
626,La6Dy2Ga8O24,25.369590759277344,24.13733673095703,3.1152210235595703
627,La6Dy2Mn8O24,53.842552185058594,52.68539810180664,1.9476370811462402
628,La6Dy2Ni8O24,157.37435913085938,160.62628173828125,4.439718723297119
629,La6Dy2Ti8O24,52.629634857177734,52.37446212768555,2.3011348247528076
630,La6Dy2V8O24,44.856380462646484,43.388214111328125,1.9628125429153442
631,La6Gd2Co8O24,0.0,-0.24839019775390625,0.7893409729003906
632,La6Gd2Cr8O24,0.0,-0.2752532958984375,0.7445821166038513
633,La6Gd2Ga8O24,85.96097564697266,82.95346069335938,3.3688571453094482
634,La6Gd2Mn8O24,0.0,-0.20088958740234375,0.7650734186172485
635,La6Gd2Ni8O24,0.0,-0.1793670654296875,0.7677518725395203
636,La6Gd2Sc8O24,30.228750228881836,29.13787078857422,1.5850105285644531
637,La6Gd2Ti8O24,34.51982116699219,37.69633483886719,1.9516500234603882
638,La6Gd2V8O24,0.0,-0.34444427490234375,0.7829437255859375
639,La6Hf2Mn6Zn2O24,129.6765594482422,125.60369873046875,4.233055114746094
640,La6Hf2Zn2Co6O24,146.59494018554688,146.0171356201172,4.8021345138549805
641,La6Hf2Zn2Fe6O24,156.51522827148438,148.4015655517578,5.715405464172363
642,La6Hf2Zn2Ni6O24,214.25291442871094,222.14419555664062,6.765157699584961
643,La6Ho2Fe8O24,0.0,-0.5601425170898438,0.8317804932594299
644,La6Ho2Ga8O24,26.82825469970703,23.763145446777344,3.2252907752990723
645,La6Ho2Mn8O24,56.751731872558594,54.94708251953125,2.03363299369812
646,La6Ho2Ni8O24,161.61585998535156,161.8511505126953,4.507664680480957
647,La6Ho2V8O24,47.61928176879883,44.989017486572266,2.1213977336883545
648,La6Mn6Nb2Zn2O24,106.56668853759766,108.50874328613281,3.484008550643921
649,La6Nb2Zn2Co6O24,143.14427185058594,143.66009521484375,5.2829389572143555
650,La6Nb2Zn2Fe6O24,110.46282196044922,114.40391540527344,4.885339736938477
651,La6Nb2Zn2Ni6O24,185.1823272705078,182.4832763671875,6.3399577140808105
652,La6Nd2Co8O24,33.9191780090332,32.21051788330078,1.9427651166915894
653,La6Nd2Cr8O24,0.0,-0.5688934326171875,0.8855777382850647
654,La6Nd2Fe8O24,0.0,-0.5166702270507812,0.809712827205658
655,La6Nd2Ga8O24,12.63281536102295,13.99835205078125,2.7016866207122803
656,La6Nd2Mn8O24,40.25444030761719,38.33611297607422,1.3155157566070557
657,La6Nd2Ni8O24,131.3046875,131.19668579101562,4.015767574310303
658,La6Nd2Sc8O24,0.0,-0.264434814453125,0.9211177229881287
659,La6Nd2V8O24,35.46209716796875,33.68614196777344,1.967167854309082
660,La6Sm2Co8O24,43.19281768798828,42.80487060546875,2.026496410369873
661,La6Sm2Fe8O24,0.0,-0.487548828125,0.7954705357551575
662,La6Sm2Ga8O24,17.337310791015625,18.424118041992188,2.8572187423706055
663,La6Sm2Mn8O24,43.48823165893555,42.66291427612305,1.3109264373779297
664,La6Sm2Ni8O24,140.1983184814453,140.38113403320312,4.099088668823242
665,La6Sm2Sc8O24,0.0,-0.26837921142578125,0.9254577159881592
666,La6Sm2Ti8O24,42.324806213378906,42.95185089111328,1.5425922870635986
667,La6Sm2V8O24,26.169517517089844,25.516517639160156,2.271545886993408
668,La6Ta2Zn2Co6O24,140.87646484375,141.58045959472656,4.123852729797363
669,La6Ti2Mn6Zn2O24,95.94694519042969,98.32015228271484,5.351986408233643
670,La6Ti2Zn2Fe6O24,99.67179870605469,101.88214111328125,5.610898971557617
671,La6Ti2Zn2Ni6O24,202.2909698486328,203.4729461669922,7.362976551055908
672,La6Zn2Co8O24,121.20205688476562,120.96682739257812,5.7176923751831055
673,La6Zn2Fe8O24,120.56546783447266,123.413818359375,4.764063358306885
